"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"754367588273127424","","","2016-07-16 17:30:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Prawn Cocktail crisps of 2016 (Caution: Contents may not be hot) https://t.co/WlDR8otC2l","","","","http://ift.tt/29DTIAa"
"754365073620099073","","","2016-07-16 17:20:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Ready Salted crisps https://t.co/WlDR8otC2l","","","","http://ift.tt/29DTIAa"
"754363306283008000","","","2016-07-16 17:13:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Salt &amp; Vinegar crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/WlDR8otC2l","","","","http://ift.tt/29DTIAa"
"754294864263651328","","","2016-07-16 12:41:24 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Prawn Cocktail crisps? This machine https://t.co/qi4G24S286","","","","http://ift.tt/29KscpI"
"754269685089198080","","","2016-07-16 11:01:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Cheese &amp; Onion crisps https://t.co/CVY2JMYqJY","","","","http://ift.tt/29Kg0VX"
"754232702245666816","","","2016-07-16 08:34:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Prawn Cocktail crisps you'll ever taste https://t.co/21bYKRO7Tk","","","","http://ift.tt/29WcBRT"
"754228162108817409","","","2016-07-16 08:16:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Prawn Cocktail crisps https://t.co/21bYKRO7Tk","","","","http://ift.tt/29WcBRT"
"754227916276367361","","","2016-07-16 08:15:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Salt &amp; Vinegar crisps you'll ever taste https://t.co/21bYKRO7Tk","","","","http://ift.tt/29WcBRT"
"754130532921909248","","","2016-07-16 01:48:24 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Ready Salted crisps of 2016 (Caution: Contents may not be hot) https://t.co/thpmPQprU4","","","","http://ift.tt/29KTw42"
"754123483118985217","","","2016-07-16 01:20:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/coZE53fwAX","","","","http://ift.tt/29J43tq"
"754109882987675648","","","2016-07-16 00:26:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/8BhOlfavQS","","","","http://ift.tt/29WsN4d"
"754102355310874624","","","2016-07-15 23:56:26 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Ready Salted crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/9TF8X8bQaq","","","","http://ift.tt/29BggVR"
"754085736647884800","","","2016-07-15 22:50:24 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Ready Salted crisps? This machine https://t.co/gGqabqDi62","","","","http://ift.tt/2a4C0Kk"
"753997397680857088","","","2016-07-15 16:59:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Cheese &amp; Onion crisps https://t.co/6iGDXbsqfa","","","","http://ift.tt/29YLbJt"
"753914352911122432","","","2016-07-15 11:29:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Ready Salted crisps you'll ever taste https://t.co/3sakMNi3u0","","","","http://ift.tt/29TiLSP"
"753898987791478784","","","2016-07-15 10:28:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Prawn Cocktail crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/3sakMNi3u0","","","","http://ift.tt/29TiLSP"
"753878374683144192","","","2016-07-15 09:06:25 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Ready Salted crisps you'll ever taste https://t.co/l5L9LRMraF","","","","http://ift.tt/29Iu0dw"
"753873076291506176","","","2016-07-15 08:45:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Prawn Cocktail crisps you'll ever taste https://t.co/3sakMNi3u0","","","","http://ift.tt/29TiLSP"
"753749513291046912","","","2016-07-15 00:34:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Cheese &amp; Onion crisps? This machine https://t.co/aPTYlhZORT","","","","http://ift.tt/29ApVIH"
"753605329728991234","","","2016-07-14 15:01:26 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Salt &amp; Vinegar crisps you'll ever taste https://t.co/LxoaZk6HC6","","","","http://ift.tt/29UDbtb"
"753558257629888512","","","2016-07-14 11:54:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Prawn Cocktail crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/LxoaZk6HC6","","","","http://ift.tt/29UDbtb"
"753551693820944384","","","2016-07-14 11:28:18 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Ready Salted crisps https://t.co/LxoaZk6HC6","","","","http://ift.tt/29UDbtb"
"753547176714858496","","","2016-07-14 11:10:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Prawn Cocktail crisps of 2016 (Caution: Contents may not be hot) https://t.co/LxoaZk6HC6","","","","http://ift.tt/29UDbtb"
"753545914195771392","","","2016-07-14 11:05:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/LxoaZk6HC6","","","","http://ift.tt/29UDbtb"
"753529299169337344","","","2016-07-14 09:59:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Ready Salted crisps of 2016 (Caution: Contents may not be hot) https://t.co/zLi7JIJKAt","","","","http://ift.tt/29Fp5Lx"
"753521745416577025","","","2016-07-14 09:29:18 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Prawn Cocktail crisps? This machine https://t.co/gQuwbRYPJB","","","","http://ift.tt/29R7YqX"
"753510450785087488","","","2016-07-14 08:44:25 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Ready Salted crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/gQuwbRYPJB","","","","http://ift.tt/29R7YqX"
"753509933728067584","","","2016-07-14 08:42:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Prawn Cocktail crisps https://t.co/2kqxF4FAYp","","","","http://ift.tt/29Fbu77"
"753495579095863296","","","2016-07-14 07:45:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Ready Salted crisps of 2016 (Caution: Contents may not be hot) https://t.co/gQuwbRYPJB","","","","http://ift.tt/29R7YqX"
"753486279644413952","","","2016-07-14 07:08:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Ready Salted crisps you'll ever taste https://t.co/9qFTG1ZVQ8","","","","http://ift.tt/29IuS5j"
"753485518097317888","","","2016-07-14 07:05:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/gQuwbRYPJB","","","","http://ift.tt/29R7YqX"
"753480224625553408","","","2016-07-14 06:44:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Prawn Cocktail crisps https://t.co/gQuwbRYPJB","","","","http://ift.tt/29R7YqX"
"753451049642500097","","","2016-07-14 04:48:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Ready Salted crisps https://t.co/2kqxF4FAYp","","","","http://ift.tt/29Fbu77"
"753450025011781632","","","2016-07-14 04:44:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Cheese &amp; Onion crisps of 2016 (Caution: Contents may not be hot) https://t.co/2kqxF4FAYp","","","","http://ift.tt/29Fbu77"
"753421362862129152","","","2016-07-14 02:50:25 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Prawn Cocktail crisps of 2016 (Caution: Contents may not be hot) https://t.co/gQuwbRYPJB","","","","http://ift.tt/29R7YqX"
"753413795486261248","","","2016-07-14 02:20:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Salt &amp; Vinegar crisps? This machine https://t.co/gQuwbRYPJB","","","","http://ift.tt/29R7YqX"
"753392674422611972","","","2016-07-14 00:56:25 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Ready Salted crisps? This machine https://t.co/VHdEHjDhsA","","","","http://ift.tt/29F1MjP"
"753380591597391872","","","2016-07-14 00:08:24 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Prawn Cocktail crisps of 2016 (Caution: Contents may not be hot) https://t.co/eetwG1pbvX","","","","http://ift.tt/29IAdKc"
"753365979174989824","","","2016-07-13 23:10:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Cheese &amp; Onion crisps https://t.co/9qFTG1ZVQ8","","","","http://ift.tt/29IuS5j"
"753320432384770052","","","2016-07-13 20:09:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Cheese &amp; Onion crisps https://t.co/GMD1PmvDtt","","","","http://ift.tt/29EmL7n"
"753298039276707840","","","2016-07-13 18:40:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Prawn Cocktail crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/if4rUkW8V2","","","","http://ift.tt/29EUTBD"
"753295934000357376","","","2016-07-13 18:32:00 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/if4rUkW8V2","","","","http://ift.tt/29EUTBD"
"753197118777618432","","","2016-07-13 11:59:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Prawn Cocktail crisps you'll ever taste https://t.co/tFqF9YfUOy","","","","http://ift.tt/29xIwnO"
"753196609958273024","","","2016-07-13 11:57:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Ready Salted crisps? This machine https://t.co/K8Rxyp5Wze","","","","http://ift.tt/29WG3s4"
"753171197844652032","","","2016-07-13 10:16:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Salt &amp; Vinegar crisps you'll ever taste https://t.co/tFqF9YfUOy","","","","http://ift.tt/29xIwnO"
"753166164688338944","","","2016-07-13 09:56:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Salt &amp; Vinegar crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/K8Rxyp5Wze","","","","http://ift.tt/29WG3s4"
"753165406433665024","","","2016-07-13 09:53:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Ready Salted crisps? This machine https://t.co/tFqF9YfUOy","","","","http://ift.tt/29xIwnO"
"753164898192982016","","","2016-07-13 09:51:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Salt &amp; Vinegar crisps https://t.co/tFqF9YfUOy","","","","http://ift.tt/29xIwnO"
"753117844406145024","","","2016-07-13 06:44:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Salt &amp; Vinegar crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/EJgNVqsNQ1","","","","http://ift.tt/29NNL5m"
"753114826247995392","","","2016-07-13 06:32:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Cheese &amp; Onion crisps https://t.co/EJgNVqsNQ1","","","","http://ift.tt/29NNL5m"
"753062237036765184","","","2016-07-13 03:03:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Ready Salted crisps https://t.co/dgnp4nRB6Y","","","","http://ift.tt/29PUzPI"
"753038319194370048","","","2016-07-13 01:28:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/G9jhN30pGe","","","","http://ift.tt/29OhgE1"
"752937157699002368","","","2016-07-12 18:46:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/aQENehFikA","","","","http://ift.tt/29vsI4Q"
"752935635779018752","","","2016-07-12 18:40:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Cheese &amp; Onion crisps you'll ever taste https://t.co/aQENehFikA","","","","http://ift.tt/29vsI4Q"
"752928092977410050","","","2016-07-12 18:10:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Ready Salted crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/aQENehnGW0","","","","http://ift.tt/29vsI4Q"
"752885061444308996","","","2016-07-12 15:19:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Salt &amp; Vinegar crisps of 2016 (Caution: Contents may not be hot) https://t.co/5J9roKYi7m","","","","http://ift.tt/29vBfVJ"
"752831191158517760","","","2016-07-12 11:45:17 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Ready Salted crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/GI2fnR6feB","","","","http://ift.tt/29Bhm0W"
"752828192508014593","","","2016-07-12 11:33:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Prawn Cocktail crisps? This machine https://t.co/HWGSg9R8r8","","","","http://ift.tt/29B9Hkx"
"752819130101796864","","","2016-07-12 10:57:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/tysZ6uts7E","","","","http://ift.tt/29stlAE"
"752813332269240321","","","2016-07-12 10:34:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Salt &amp; Vinegar crisps https://t.co/tysZ6uts7E","","","","http://ift.tt/29stlAE"
"752808805319204864","","","2016-07-12 10:16:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Ready Salted crisps https://t.co/tysZ6uts7E","","","","http://ift.tt/29stlAE"
"752806034687795200","","","2016-07-12 10:05:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Cheese &amp; Onion crisps you'll ever taste https://t.co/VYxhMH8cYF","","","","http://ift.tt/29xSKEe"
"752782387877208065","","","2016-07-12 08:31:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Ready Salted crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/8MJ87nbFYK","","","","http://ift.tt/29MIGtx"
"752767786699612160","","","2016-07-12 07:33:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Ready Salted crisps of 2016 (Caution: Contents may not be hot) https://t.co/tysZ6uts7E","","","","http://ift.tt/29stlAE"
"752751433917792256","","","2016-07-12 06:28:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Ready Salted crisps of 2016 (Caution: Contents may not be hot) https://t.co/AdCd6zMNvS","","","","http://ift.tt/29AAUCx"
"752684233580216320","","","2016-07-12 02:01:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Cheese &amp; Onion crisps you'll ever taste https://t.co/tysZ6uts7E","","","","http://ift.tt/29stlAE"
"752672405231919104","","","2016-07-12 01:14:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Cheese &amp; Onion crisps of 2016 (Caution: Contents may not be hot) https://t.co/iCXXvOkKCg","","","","http://ift.tt/29ySBXg"
"752666116397395968","","","2016-07-12 00:49:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Salt &amp; Vinegar crisps https://t.co/7UHiXqKCg7","","","","http://ift.tt/29LJvms"
"752627107998629888","","","2016-07-11 22:14:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Ready Salted crisps you'll ever taste https://t.co/Dz1P6FXfLv","","","","http://ift.tt/29K3YIH"
"752568469753921537","","","2016-07-11 18:21:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Salt &amp; Vinegar crisps of 2016 (Caution: Contents may not be hot) https://t.co/1eFEpLgRR1","","","","http://ift.tt/29rwoW8"
"752563701459382272","","","2016-07-11 18:02:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Ready Salted crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/Dz1P6FXfLv","","","","http://ift.tt/29K3YIH"
"752554649970937857","","","2016-07-11 17:26:24 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Cheese &amp; Onion crisps? This machine https://t.co/1eFEpLgRR1","","","","http://ift.tt/29rwoW8"
"752550873792905217","","","2016-07-11 17:11:24 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/F4q4YT01fS","","","","http://ift.tt/29Jj14Y"
"752521180809166848","","","2016-07-11 15:13:25 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Cheese &amp; Onion crisps you'll ever taste https://t.co/F4q4YT01fS","","","","http://ift.tt/29Jj14Y"
"752471596351229952","","","2016-07-11 11:56:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Salt &amp; Vinegar crisps? This machine https://t.co/1eFEpLgRR1","","","","http://ift.tt/29rwoW8"
"752461009684729856","","","2016-07-11 11:14:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Prawn Cocktail crisps of 2016 (Caution: Contents may not be hot) https://t.co/1eFEpLgRR1","","","","http://ift.tt/29rwoW8"
"752452212954132480","","","2016-07-11 10:39:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/lTt8rH4AAZ","","","","http://ift.tt/29B5iiN"
"752446346561482753","","","2016-07-11 10:16:03 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Prawn Cocktail crisps? This machine https://t.co/1eFEpLgRR1","","","","http://ift.tt/29rwoW8"
"752437904128012288","","","2016-07-11 09:42:30 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Cheese &amp; Onion crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/e5Cn07FrcM","","","","http://ift.tt/29ImAsk"
"752432334436200450","","","2016-07-11 09:20:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Prawn Cocktail crisps of 2016 (Caution: Contents may not be hot) https://t.co/e5Cn07FrcM","","","","http://ift.tt/29ImAsk"
"752428842086793216","","","2016-07-11 09:06:30 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Ready Salted crisps https://t.co/1eFEpLgRR1","","","","http://ift.tt/29rwoW8"
"752421517435240448","","","2016-07-11 08:37:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Salt &amp; Vinegar crisps you'll ever taste https://t.co/e5Cn07FrcM","","","","http://ift.tt/29ImAsk"
"752419235251519488","","","2016-07-11 08:28:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Ready Salted crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/1eFEpLgRR1","","","","http://ift.tt/29rwoW8"
"752410682847625216","","","2016-07-11 07:54:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Salt &amp; Vinegar crisps you'll ever taste https://t.co/1eFEpLgRR1","","","","http://ift.tt/29rwoW8"
"752304241612582912","","","2016-07-11 00:51:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Prawn Cocktail crisps of 2016 (Caution: Contents may not be hot) https://t.co/TXVSs46MZc","","","","http://ift.tt/29wCnsF"
"752280569917083648","","","2016-07-10 23:17:19 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Ready Salted crisps https://t.co/pc3VlvlI4y","","","","http://ift.tt/2a0zG3q"
"752280081213624320","","","2016-07-10 23:15:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Salt &amp; Vinegar crisps of 2016 (Caution: Contents may not be hot) https://t.co/BEczZEo23I","","","","http://ift.tt/29ruTGS"
"751928017895694336","","","2016-07-09 23:56:24 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Cheese &amp; Onion crisps? This machine https://t.co/QYP3BTOHSI","","","","http://ift.tt/29oSdJC"
"751919708375490564","","","2016-07-09 23:23:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Ready Salted crisps? This machine https://t.co/kESZq4rb0A","","","","http://ift.tt/29pDoSR"
"751882722759630848","","","2016-07-09 20:56:25 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Salt &amp; Vinegar crisps https://t.co/mnYbHKVsU1","","","","http://ift.tt/29E6D6h"
"751743535846752256","","","2016-07-09 11:43:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Ready Salted crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/irlTGZmw7G","","","","http://ift.tt/29uYxN9"
"751737749712015361","","","2016-07-09 11:20:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Prawn Cocktail crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/irlTGZmw7G","","","","http://ift.tt/29uYxN9"
"751736743817310208","","","2016-07-09 11:16:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Salt &amp; Vinegar crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/irlTGZmw7G","","","","http://ift.tt/29uYxN9"
"751732481016160256","","","2016-07-09 10:59:24 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who has no thumbs and just dispensed a packet of Prawn Cocktail crisps? This machine https://t.co/irlTGZmw7G","","","","http://ift.tt/29uYxN9"
"751701766706692096","","","2016-07-09 08:57:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Prawn Cocktail crisps of 2016 (Caution: Contents may not be hot) https://t.co/4DUishLmF7","","","","http://ift.tt/29tqoRB"
"751529376739721217","","","2016-07-08 21:32:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Salt &amp; Vinegar crisps of 2016 (Caution: Contents may not be hot) https://t.co/J07XmoQ7fT","","","","http://ift.tt/29HJhQb"
"751484609695715332","","","2016-07-08 18:34:27 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who likes Salt &amp; Vinegar crisps? 'Cos I've just dispensed a packet of them in my drawer https://t.co/eSW6grJ06w","","","","http://ift.tt/29uxT9p"
"751481317976596487","","","2016-07-08 18:21:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Check me out - I've just gone and dropped the finest packet of Salt &amp; Vinegar crisps you'll ever taste https://t.co/eSW6grJ06w","","","","http://ift.tt/29uxT9p"
"751473510409728000","","","2016-07-08 17:50:21 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Cheese &amp; Onion crisps of 2016 (Caution: Contents may not be hot) https://t.co/eSW6grJ06w","","","","http://ift.tt/29uxT9p"
"751443065391415296","","","2016-07-08 15:49:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Cheese &amp; Onion crisps https://t.co/ry7rSOUoHr","","","","http://ift.tt/29qxIbl"
"751425691929960448","","","2016-07-08 14:40:20 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","I've just dropped the hottest Ready Salted crisps of 2016 (Caution: Contents may not be hot) https://t.co/ry7rSOUoHr","","","","http://ift.tt/29qxIbl"
"751414124366688256","","","2016-07-08 13:54:22 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Oh hai! You'll never guess what - I've just dispensed a packet of Prawn Cocktail crisps https://t.co/ry7rSOUoHr","","","","http://ift.tt/29qxIbl"
